COG	Gene.ID	Locus.Tag	Gene.Product.Name	Genome.ID	Genome.Name	Batch1	GenBank.Accession	Start.Coord	End.Coord	Gene_Product	Cat
	8038434315	Ga0347527_11_8465_8590		8038433981	Enterococcus hirae 1013	1	NA	8465	8590	NA	NA
	8038436751	Ga0347527_43_232036_232222		8038433981	Enterococcus hirae 1013	1	NA	232036	232222	NA	NA
	8038436752	Ga0347527_43_232290_232376		8038433981	Enterococcus hirae 1013	1	NA	232290	232376	NA	NA
	8038434365	Ga0347527_13_12506_12716		8038433981	Enterococcus hirae 1013	1	NA	12506	12716	NA	NA
	8038435852	Ga0347527_33_23326_23412		8038433981	Enterococcus hirae 1013	1	NA	23326	23412	NA	NA
	8038436618	Ga0347527_43_95602_95937		8038433981	Enterococcus hirae 1013	1	NA	95602	95937	NA	NA
	8038434587	Ga0347527_15_20853_21037		8038433981	Enterococcus hirae 1013	1	NA	20853	21037	NA	NA
	8038436988	Ga0347527_59_1101_1192		8038433981	Enterococcus hirae 1013	1	NA	1101	1192	NA	NA
	8038435207	Ga0347527_27_18446_18686		8038433981	Enterococcus hirae 1013	1	NA	18446	18686	NA	NA
	8038434247	Ga0347527_09_12179_12368		8038433981	Enterococcus hirae 1013	1	NA	12179	12368	NA	NA
	8038435774	Ga0347527_32_7425_7512		8038433981	Enterococcus hirae 1013	1	NA	7425	7512	NA	NA
	8038435501	Ga0347527_31_232364_232747		8038433981	Enterococcus hirae 1013	1	NA	232364	232747	NA	NA
	8038434450	Ga0347527_14_74419_74602		8038433981	Enterococcus hirae 1013	1	NA	74419	74602	NA	NA
	8038434179	Ga0347527_07_20870_20974		8038433981	Enterococcus hirae 1013	1	NA	20870	20974	NA	NA
	8038436817	Ga0347527_43_295238_295475		8038433981	Enterococcus hirae 1013	1	NA	295238	295475	NA	NA
	8038435856	Ga0347527_33_23889_24067		8038433981	Enterococcus hirae 1013	1	NA	23889	24067	NA	NA
	8038435395	Ga0347527_31_123431_123475		8038433981	Enterococcus hirae 1013	1	NA	123431	123475	NA	NA
	8038434163	Ga0347527_07_7374_7499		8038433981	Enterococcus hirae 1013	1	NA	7374	7499	NA	NA
	8038436455	Ga0347527_39_96170_96293		8038433981	Enterococcus hirae 1013	1	NA	96170	96293	NA	NA
	8038436016	Ga0347527_35_164477_164564		8038433981	Enterococcus hirae 1013	1	NA	164477	164564	NA	NA
	8038436822	Ga0347527_43_299925_300099		8038433981	Enterococcus hirae 1013	1	NA	299925	300099	NA	NA
	8038434748	Ga0347527_20_45471_45572		8038433981	Enterococcus hirae 1013	1	NA	45471	45572	NA	NA
	8038434174	Ga0347527_07_14783_14829		8038433981	Enterococcus hirae 1013	1	NA	14783	14829	NA	NA
	8038435820	Ga0347527_32_44576_46072	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	44576	46072	NA	NA
	8038436362	Ga0347527_38_1929_2435	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	1929	2435	NA	NA
	8038434378	Ga0347527_13_24182_24346	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	24182	24346	NA	NA
	8038435077	Ga0347527_25_102699_103040	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	102699	103040	NA	NA
	8038436251	Ga0347527_36_120415_120612	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	120415	120612	NA	NA
	8038434924	Ga0347527_22_128190_128489	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	128190	128489	NA	NA
	8038436985	Ga0347527_59_3_194	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	3	194	NA	NA
	8038436935	Ga0347527_53_3615_3920	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	3615	3920	NA	NA
	8038434976	Ga0347527_24_58420_58514	16S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	58420	58514	NA	NA
	8038434626	Ga0347527_15_65613_65761	16S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	65613	65761	NA	NA
	8038434233	Ga0347527_08_54_1613	16S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	54	1613	NA	NA
	8038434627	Ga0347527_16_1_264	16S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	1	264	NA	NA
	8038434787	Ga0347527_20_87983_88115	16S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	87983	88115	NA	NA
	8038435188	Ga0347527_26_15486_15731	16S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	15486	15731	NA	NA
	8038434629	Ga0347527_17_1_152	16S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	1	152	NA	NA
	8038436541	Ga0347527_43_1_157	16S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	1	157	NA	NA
	8038436535	Ga0347527_41_1_192	16S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	1	192	NA	NA
	8038434788	Ga0347527_21_1_215	16S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	1	215	NA	NA
	8038434234	Ga0347527_09_1_149	16S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	1	149	NA	NA
	8038436538	Ga0347527_42_1_264	16S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	1	264	NA	NA
	8038435019	Ga0347527_25_40910_41188	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	40910	41188	NA	NA
	8038434417	Ga0347527_14_41475_41798	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	41475	41798	NA	NA
	8038434142	Ga0347527_05_1042_1467	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	1042	1467	NA	NA
	8038435764	Ga0347527_32_1961_2290	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	1961	2290	NA	NA
	8038434293	Ga0347527_10_54216_55049	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	54216	55049	NA	NA
	8038435039	Ga0347527_25_64512_64682	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	64512	64682	NA	NA
	8038434858	Ga0347527_22_57122_57328	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	57122	57328	NA	NA
	8038435907	Ga0347527_35_32144_32752	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	32144	32752	NA	NA
	8038434750	Ga0347527_20_46294_47070	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	46294	47070	NA	NA
	8038434738	Ga0347527_20_33927_34088	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	33927	34088	NA	NA
	8038436226	Ga0347527_36_80802_86378	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	80802	86378	NA	NA
	8038437053	Ga0347527_67_26314_27795	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	26314	27795	NA	NA
	8038434087	Ga0347527_03_79939_80061	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	79939	80061	NA	NA
	8038434200	Ga0347527_07_40400_40645	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	40400	40645	NA	NA
	8038435942	Ga0347527_35_84427_85110	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	84427	85110	NA	NA
	8038435548	Ga0347527_31_278919_279890	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	278919	279890	NA	NA
	8038434928	Ga0347527_22_130673_130900	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	130673	130900	NA	NA
	8038435941	Ga0347527_35_82374_84074	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	82374	84074	NA	NA
	8038436994	Ga0347527_62_1_1209	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	1	1209	NA	NA
	8038435666	Ga0347527_31_385175_386056	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	385175	386056	NA	NA
	8038436784	Ga0347527_43_259365_260168	choice-of-anchor A domain-containing protein	8038433981	Enterococcus hirae 1013	1	NA	259365	260168	NA	NA
	8038435067	Ga0347527_25_92466_92750	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	92466	92750	NA	NA
	8038434645	Ga0347527_19_444_1865	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	444	1865	NA	NA
	8038435768	Ga0347527_32_4248_4397	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	4248	4397	NA	NA
	8038434790	Ga0347527_21_546_664	23S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	546	664	NA	NA
	8038436537	Ga0347527_41_523_733	23S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	523	733	NA	NA
	8038436532	Ga0347527_39_180525_180913	23S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	180525	180913	NA	NA
	8038436533	Ga0347527_40_48_2871	23S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	48	2871	NA	NA
	8038436540	Ga0347527_42_595_821	23S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	595	821	NA	NA
	8038434630	Ga0347527_17_499_709	23S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	499	709	NA	NA
	8038434628	Ga0347527_16_497_748	23S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	497	748	NA	NA
	8038435189	Ga0347527_27_1_283	23S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	1	283	NA	NA
	8038434791	Ga0347527_22_1_284	23S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	1	284	NA	NA
	8038435653	Ga0347527_31_373396_373737	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	373396	373737	NA	NA
	8038434375	Ga0347527_13_21999_22178	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	21999	22178	NA	NA
	8038435876	Ga0347527_34_901_1095	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	901	1095	NA	NA
	8038436090	Ga0347527_35_238882_239073	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	238882	239073	NA	NA
	8038435002	Ga0347527_25_20961_21248	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	20961	21248	NA	NA
	8038436086	Ga0347527_35_233987_234976	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	233987	234976	NA	NA
	8038436500	Ga0347527_39_164591_165586	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	164591	165586	NA	NA
	8038435850	Ga0347527_33_21868_22563	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	21868	22563	NA	NA
	8038435873	Ga0347527_34_3_299	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	3	299	NA	NA
	8038435814	Ga0347527_32_41663_41938	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	41663	41938	NA	NA
	8038434159	Ga0347527_07_4709_5023	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	4709	5023	NA	NA
	8038435943	Ga0347527_35_85107_85880	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	85107	85880	NA	NA
	8038434035	Ga0347527_03_24744_26456	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	24744	26456	NA	NA
	8038436907	Ga0347527_49_5616_5921	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	5616	5921	NA	NA
	8038434344	Ga0347527_13_2_355	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	2	355	NA	NA
	8038436617	Ga0347527_43_94132_95580	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	94132	95580	NA	NA
	8038434612	Ga0347527_15_51780_52811	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	51780	52811	NA	NA
	8038435411	Ga0347527_31_138175_139026	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	138175	139026	NA	NA
	8038434579	Ga0347527_15_13353_13493	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	13353	13493	NA	NA
	8038435288	Ga0347527_31_17550_19067	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	17550	19067	NA	NA
	8038434292	Ga0347527_10_53438_54094	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	53438	54094	NA	NA
	8038436942	Ga0347527_55_172_558	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	172	558	NA	NA
	8038436872	Ga0347527_46_4012_4215	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	4012	4215	NA	NA
	8038436433	Ga0347527_39_70311_70406	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	70311	70406	NA	NA
	8038435754	Ga0347527_31_474660_475328	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	474660	475328	NA	NA
	8038436871	Ga0347527_46_3016_3684	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	3016	3684	NA	NA
	8038434872	Ga0347527_22_70846_71391	CRISPR-associated protein Csn2	8038433981	Enterococcus hirae 1013	1	NA	70846	71391	NA	NA
	8038435081	Ga0347527_25_110112_110276	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	110112	110276	NA	NA
	8038435226	Ga0347527_27_30133_30825	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	30133	30825	NA	NA
	8038435799	Ga0347527_32_29633_30259	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	29633	30259	NA	NA
	8038434485	Ga0347527_14_104319_105332	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	104319	105332	NA	NA
	8038434143	Ga0347527_06_2_298	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	2	298	NA	NA
	8038436474	Ga0347527_39_117606_118610	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	117606	118610	NA	NA
	8038436489	Ga0347527_39_138085_141300	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	138085	141300	NA	NA
	8038435082	Ga0347527_25_110305_110925	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	110305	110925	NA	NA
	8038436663	Ga0347527_43_143780_144175	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	143780	144175	NA	NA
	8038436436	Ga0347527_39_72374_73420	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	72374	73420	NA	NA
	8038436124	Ga0347527_35_273741_275084	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	273741	275084	NA	NA
	8038435279	Ga0347527_31_9174_9362	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	9174	9362	NA	NA
	8038437017	Ga0347527_66_13436_14026	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	13436	14026	NA	NA
	8038436020	Ga0347527_35_167665_167823	cyclic lactone autoinducer peptide	8038433981	Enterococcus hirae 1013	1	NA	167665	167823	NA	NA
	8038435649	Ga0347527_31_371640_372011	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	371640	372011	NA	NA
	8038435818	Ga0347527_32_43029_43286	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	43029	43286	NA	NA
	8038436531	Ga0347527_39_180316_180431	5S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	180316	180431	NA	NA
	8038435190	Ga0347527_27_376_491	5S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	376	491	NA	NA
	8038434230	Ga0347527_07_76803_76918	5S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	76803	76918	NA	NA
	8038434978	Ga0347527_25_159_274	5S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	159	274	NA	NA
	8038434792	Ga0347527_22_376_491	5S ribosomal RNA	8038433981	Enterococcus hirae 1013	1	NA	376	491	NA	NA
	8038434656	Ga0347527_19_17412_18461	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	17412	18461	NA	NA
	8038436392	Ga0347527_39_28219_28329	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	28219	28329	NA	NA
	8038434943	Ga0347527_24_9676_10581	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	9676	10581	NA	NA
	8038436986	Ga0347527_59_367_618	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	367	618	NA	NA
	8038435344	Ga0347527_31_70542_70841	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	70542	70841	NA	NA
	8038436437	Ga0347527_39_73687_75429	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	73687	75429	NA	NA
	8038436990	Ga0347527_60_3_140	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	3	140	NA	NA
	8038435508	Ga0347527_31_240770_241948	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	240770	241948	NA	NA
	8038436141	Ga0347527_35_292780_293016	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	292780	293016	NA	NA
	8038434147	Ga0347527_06_1160_1309	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	1160	1309	NA	NA
	8038435382	Ga0347527_31_110007_110525	glycine/betaine/sarcosine/D-proline reductase family selenoprotein B	8038433981	Enterococcus hirae 1013	1	NA	110007	110525	NA	NA
	8038436776	Ga0347527_43_252249_253328	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	252249	253328	NA	NA
	8038436667	Ga0347527_43_146113_146526	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	146113	146526	NA	NA
	8038435453	Ga0347527_31_177258_179642	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	177258	179642	NA	NA
	8038434653	Ga0347527_19_13337_15874	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	13337	15874	NA	NA
	8038434634	Ga0347527_18_355_428	tRNA_Arg_ACG	8038433981	Enterococcus hirae 1013	1	NA	355	428	NA	NA
	8038435003	Ga0347527_25_21363_21557	6S / SsrS RNA	8038433981	Enterococcus hirae 1013	1	NA	21363	21557	NA	NA
	8038434998	Ga0347527_25_17415_17786	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	17415	17786	NA	NA
	8038434592	Ga0347527_15_26607_27098	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	26607	27098	NA	NA
	8038437033	Ga0347527_67_9126_9383	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	9126	9383	NA	NA
	8038434001	Ga0347527_01_20955_21239	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	20955	21239	NA	NA
	8038436597	Ga0347527_43_65691_65864	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	65691	65864	NA	NA
	8038435588	Ga0347527_31_323520_323633	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	323520	323633	NA	NA
	8038436906	Ga0347527_49_5298_5597	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	5298	5597	NA	NA
	8038436899	Ga0347527_49_1448_2074	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	1448	2074	NA	NA
	8038436463	Ga0347527_39_101426_103759	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	101426	103759	NA	NA
	8038435657	Ga0347527_31_380219_381406	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	380219	381406	NA	NA
	8038436636	Ga0347527_43_111209_112645	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	111209	112645	NA	NA
	8038434279	Ga0347527_10_34224_35894	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	34224	35894	NA	NA
	8038434649	Ga0347527_19_9518_9748	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	9518	9748	NA	NA
	8038435945	Ga0347527_35_86389_87060	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	86389	87060	NA	NA
	8038434208	Ga0347527_07_52023_52253	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	52023	52253	NA	NA
	8038436061	Ga0347527_35_212521_214416	D-proline reductase (dithiol) PrdA	8038433981	Enterococcus hirae 1013	1	NA	212521	214416	NA	NA
	8038436063	Ga0347527_35_214739_215191	D-proline reductase (dithiol) PrdB	8038433981	Enterococcus hirae 1013	1	NA	214739	215191	NA	NA
	8038436066	Ga0347527_35_215663_216214	D-proline reductase (dithiol) PrdD	8038433981	Enterococcus hirae 1013	1	NA	215663	216214	NA	NA
	8038436067	Ga0347527_35_216236_216715	D-proline reductase (dithiol) PrdE	8038433981	Enterococcus hirae 1013	1	NA	216236	216715	NA	NA
	8038436903	Ga0347527_49_2986_3267	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	2986	3267	NA	NA
	8038436169	Ga0347527_36_22557_22979	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	22557	22979	NA	NA
	8038435020	Ga0347527_25_41235_41624	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	41235	41624	NA	NA
	8038434081	Ga0347527_03_73155_73265	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	73155	73265	NA	NA
	8038436194	Ga0347527_36_48419_49537	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	48419	49537	NA	NA
	8038434575	Ga0347527_15_7961_8680	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	7961	8680	NA	NA
	8038434128	Ga0347527_04_3_299	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	3	299	NA	NA
	8038434083	Ga0347527_03_75401_75691	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	75401	75691	NA	NA
	8038436300	Ga0347527_37_37030_37929	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	37030	37929	NA	NA
	8038436098	Ga0347527_35_246658_247137	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	246658	247137	NA	NA
	8038436901	Ga0347527_49_2266_2442	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	2266	2442	NA	NA
	8038436902	Ga0347527_49_2598_2891	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	2598	2891	NA	NA
	8038435750	Ga0347527_31_471704_471979	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	471704	471979	NA	NA
	8038434907	Ga0347527_22_111422_111931	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	111422	111931	NA	NA
	8038435990	Ga0347527_35_135609_136643	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	135609	136643	NA	NA
	8038436864	Ga0347527_45_872_1036	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	872	1036	NA	NA
	8038435007	Ga0347527_25_24552_25040	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	24552	25040	NA	NA
	8038435773	Ga0347527_32_7262_7393	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	7262	7393	NA	NA
	8038435248	Ga0347527_29_7568_7960	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	7568	7960	NA	NA
	8038435187	Ga0347527_26_14431_14793	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	14431	14793	NA	NA
	8038436827	Ga0347527_43_304762_305397	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	304762	305397	NA	NA
	8038435678	Ga0347527_31_397211_397360	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	397211	397360	NA	NA
	8038434379	Ga0347527_13_24410_24757	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	24410	24757	NA	NA
	8038436120	Ga0347527_35_268643_269320	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	268643	269320	NA	NA
	8038436375	Ga0347527_39_7107_7841	hypothetical protein	8038433981	Enterococcus hirae 1013	1	NA	7107	7841	NA	NA
